key,stars,helpful_yes,helpful_no,text
21_talenti,5,1.0,0.0,Hands down my favorite. If you enjoy the texture of the pie crust and the tart key lime this is just the best. Help I can’t find it anywhere anymore.
21_talenti,5,1.0,0.0,This is my absolute favorite flavor and I can’t find it in any stores right now.
22_talenti,5,3.0,0.0,"Have you ever tried to stop eating something, but your tastebuds start to sing that Brittany Spears song? ""GIMME GIMME MORE, GIMME MORE"""
22_talenti,5,1.0,0.0,"I absolutely love this flavor and hope it never goes away! Ice cream, Lemon and Berries are the perfect combination!!! I went to 5 stores to stock up on it after i tried it !!"
22_talenti,4,4.0,0.0,"This is a great flavor, but the lemon gelato is sooooo amazing all by itself. Id love to see Talenti come out with a plain lemon gelato flavor without any of the pie/graham pieces and blueberry. For me, the extra stuff is unnecessary, and takes away from the pure simple delicious flavor of the lemon gelato"
22_talenti,5,2.0,0.0,"This is my favorite, it’s the perfect lemony dessert it’s extremely difficult not to eat the entire pint all at once. I was fortunate enough to find this flavor at Target , although they only had just this one pint and I have not been able to find it again in my area . It would be tragic if I’m not able to find it again. Thanks for your feedback! Were glad that you find this flavor as delicious as we do, though were sorry that youve had difficulty finding it. Reach out to us at consumer.services@unilever.com and well be happy to help you track it down."
22_talenti,1,2.0,0.0,I am allergic to coconut. Would never have thought I should check the ingredients in a lemon berry pie ice cream for coconut. Guess I will think again next time.
22_talenti,5,1.0,0.0,"A co-worker recommended Talenti Gelato to me and I’m so glad he did! I visited Italy once and the gelato was to die for. I tried the Talenti Layers Lemon Berry Pie, no words for it but O M G is it delish! Highly recommend!"
22_talenti,5,1.0,0.0,I was hesitant about buying this because I was scared the lemon layer would be too tart. But omg was I wrong! The graham crackers and pie crust pieces really taste good and the blueberry sauce is perfect!
22_talenti,4,1.0,0.0,"Almost perfect flavor. The only problem is the coconut taste thats present in a lot of Talenti products. Please stop using coconut oil , because the flavor is too overpowering"
22_talenti,5,1.0,0.0,MY NUMBER 1 FLAVOR ......CREAMY TOPPING THE CRUMPLE PERFECT AMOUNT LEMON ..THAT BERRY OHHH MY...
23_talenti,1,3.0,0.0,This was my favorite flavor ever! But for some reason the past few months it suddenly changed. It used to have actual vanilla bean flakes in it but now every store I go to they are just white. Without the vanilla bean flakes it doesn’t have much flavor. I tried to reach out to Talenti because I thought it was just a messed up batch. They sent Me a coupon and said that it is supposed to have flakes it in but I still can’t find one anywhere that has them. Thanks for your review on Talenti Gelato Vanilla Bean Pint! Our team is sorry to hear about your experience with our gelato. We would like to hear more about your feedback. Please feel free to reach us at consumer.services@unilever.com. We look forward to hearing from you!
23_talenti,1,84.0,19.0,"I used to love this flavor and it was my favorite vanilla flavor of all time. Then I went to buy it as I do purchase it quite often and noticed that ""Tahitian"" had been dropped from the name. Immediately I thought ""please dont let this be a recipe change"". Sure enough I tasted it when I got home and it doesnt taste at all the same as the previous version. The formula was PERFECT before and now its mild, boring and indistinguishable from every other run of the mill vanilla flavored ice cream & gelato that already occupy space in the market. Bring the original back!!!! I will not repurchase this."
23_talenti,3,21.0,1.0,"The Vanilla Bean flavor, only recently available, seems more bland than before. Tahitian Vanilla Bean has always been my favorite Talenti flavor, and since I love almost all the flavors, thats saying something! For friends who think vanilla is just ""plain vanilla"", I give them a taste of Tahitian Vanilla Bean, so they know what a great vanilla frozen dessert should actually taste like. They become instant fans! Please dont change! I wouldnt know what to do without the private trip to Tahiti for my taste buds."
23_talenti,1,13.0,3.0,"Vanilla Bean was my favorite ice cream. Madagascan Vanilla Bean is disgustingly syrupy and I would never buy it again. It says its recipe#2 but the vanilla beans are omitted from the new version, so its not the same recipe. I found a stash of older ones at a drug store. Compare ingredients in the photo"
23_talenti,5,7.0,2.0,"I decided to finally try talenti out and this flavor caught my eye and Im glad it did because it is amazing , so creamy and delicious.."
23_talenti,1,31.0,5.0,"Yesterday had a spoon of my favorite flavor -- and it was no longer my favorite flavor!! Instead it was much milder. Thats when I noticed the packaging only said ""Vanilla bean"", dropping the ""Tahitian"" -- They changed the recipe!! Three stores checked and only one original Tahitian found... please tell me its not my last."
23_talenti,1,20.0,2.0,"Im extremely upset that the Tahitian Vanilla Bean flavor has been discontinued. This plain, bland flavor of vanilla bean is nothing compared to the kick that Tahitian Vanilla had! It just tastes like cheap regular vanilla ice cream. I would not recommend spending so much on a pint of ice cream."
23_talenti,3,14.0,1.0,"I had a quart of the new vanilla and a quart of the tahitian vanilla right next to each other. There were two of us comparing them and both of us chose the tahitian - absolutely. The tahitian was a little darker and had a lot more bean. Please bring it back to the original!!! Were in the process of changing over to a sustainable vanilla bean from Madagascar. It will be the same recipe but a bean that we feel better about using in our products. Taste and quality are our top priority, and were committed to bringing you the best tasting vanilla in our gelatos! PS: the darker color just has to do with the product age, the fresher gelato will be a bit lighter in color!"
23_talenti,1,9.0,0.0,"I found out about Talenti Tahitian Vanilla Bean ice cream when I moved back to San Francisco several years ago. It was my favorite gelato vanilla ice cream, even when compared to the many great gelato places in SF. When I moved to Chicago, I went to get my favorite jar of gelato, and all I saw was vanilla bean. I thought this might be a regional thing, maybe Tahitian Vanilla was only on the west or east coast. Yesterday I finally broke down and bought this Talenti Vanilla Bean imposter, and found that it wasnt nearly as satisfying as it had been. I hunted for Tahitian Vanilla Bean until I found out that Talenti no longer sells that flavor, and didnt even bother to put it in their retired section. I used to be able to eat just a couple scoops of the Tahitian Vanilla Bean and felt blissfully satisfied. This replacement had me eating half the jar before I felt the same level of satisfaction. While the recipe is similar to the old Tahitian Vanilla bean it just isnt the same. Tahitian Vanilla Bean was my one reason to buy Talenti, and now its gone."
