<<<<<<< HEAD
=======
<<<<<<< HEAD
>>>>>>> main
key,stars,helpful_yes,helpful_no,text,rating
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,2,1,"In the mid-1960s when I was just a tot, my Sisters used to take me to a little shack that doubled as an ice cream parlor. The place featured a big name ice cream brand that is still one of the major players today. Thats where I had my first taste of a coffee flavored frozen confection. Regrettably, the band name product today tastes nothing like I remembered it to have been. Fortunately, Talenti gelato has made that memory come back to life. With every spoonful, there is no guessing where the flavor is. Talenti has crafted a frozen dessert with an uncompromisingly strong coffee flavor that punches the tastebuds every time."
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,4,0,"I have never been a coffee lover. Yes, in todays coffee addicted world thats strange but there you have it. I am, however, a tried and true Chocoholic. Yet the way Talenti has blended traditional coffee flavor with chocolate chips is truly outstanding. And the texture is perfect ~ a bit more solid then the other chocolate chip flavors especially in contrast to the Mediterranean Mint, Chocolate Chip, Peppermint Bark, etc ~ although all yummy, they melt far to quickly for my taste as I enjoy savoring the experience!! True, I pretty much love just about all the Talenti flavors and eat 1/2 a pint every night for my treat. But Talentis Coffee Chocolate Chip has become one of my favorite flavors!"
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,1,0,"I’m a big coffee person, so I’ve been looking for a good coffee flavored gelato and this is the one! It seriously is so good."
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,4,2,0,"I had been wanting something sweet and since it was so hot outside, I decided I wanted ice cream. At the store, I saw the talenti pints of gelato and thought, how cute, I can reuse these. I chose the coffee chocolate chip and Im so glad I did. It is creamy, has a full coffee flavor, and the chips are so thin and small they just melt away. I normally dislike chips in my frozen treats, but like I said, these just melted away nicely. My husband chose a the Belgian chocolate flavor and we were both disappointed with it compared to the coffee one. I ended up having to share mine with him which was fine since it is so rich I could only eat a little at a time."
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,1,0,Spoonful of chocolate chips and perfect coffee flavor. My life just gets better!
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,1,0,"Delicious! It was my first time trying gelato, and Im in love with this flavor!"
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,1,0,"This is so good, I have replaced my daily frappe from McDonalds! 5 stars!"
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,1,0,Coffee and chocolate is the best combination I have ever heard of
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,1,0,IT IS THE BEST FLAVOR YOU GUYS HAVE PLEASE KEEP THIS FOREVER
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,1,0,Amazing Taste! Now my favorite ice cream!!!!!!!!!!
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,26,0,This ice cream is delicious and is a great blend. I can taste the coffee and chocolate chips great together.
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,3,1,"So smooth, delicious and the right amount of that coffee splash with chocolate chip chunks! This is my first and the start of my love affair with Talenti Gelato!"
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,4,1,0,"I like the flavor, but I was expecting more of a coffee taste without the cream and sugar. Chocolate chips couldve been a bit bigger. I ended up grinding up chocolate covered espresso beans and adding it to the mix. More coffee and less sweet tasting. If you are someone who likes cream and sugar in your coffee its the flavor for you."
14_bj,Cherry Garcia®,"Our euphorically edible tribute to guitarist Jerry Garcia & Grateful Dead fans everywhere, it’s the first ice cream named for a rock legend and the most famous of our fan-suggested flavors.",4.4,153,5,9,0,"This product is amazing, it is the greatest ice cream flavor to touch my tongue. Anyone that thinks otherwise is wrong. Cherry Garcia is the epitome of ice cream, and that is a fact."
14_bj,Cherry Garcia®,"Our euphorically edible tribute to guitarist Jerry Garcia & Grateful Dead fans everywhere, it’s the first ice cream named for a rock legend and the most famous of our fan-suggested flavors.",4.4,153,5,51,4,"Wow. Just wow. I mean theres nothing better than this flavor. No topping it. Cherry ice cream combined with cherries and chunks of chocolate? Come on. This is the best flavor of all time. Im not saying there arent other delicious flavors that fill me with intense, creamy, passionate emotion, but cherry garcia is home. Cherry garcia is the dog that you cuddle up with on the couch after a long day of dragging your feet through the world. Cherry garcia is the mother that rubs your sweet lil head after the local school bully called your shoes dorky. Cherry garcia is life. Such a wonderful flavor. Im a life-long fan and I will pass this flavor on to my kids, my kids kids, and their kids kids. I love it."
14_bj,Cherry Garcia®,"Our euphorically edible tribute to guitarist Jerry Garcia & Grateful Dead fans everywhere, it’s the first ice cream named for a rock legend and the most famous of our fan-suggested flavors.",4.4,153,5,13,0,"I’ve held off on this flavor for years. It seemed simple and less than exciting. Ben and Jerry’s is my secret soul food, so when I do it, I pick overtly decadent and rich like Phish Food. I got stuck with this when the hubby picked for me and he loves “cherry” anything. So, needless to say, I was so not happy inside to see Cherry Garcia. I even left it in time out in the freezer a whole day! I pulled it out the next day, fully expecting disappointment. Took a bite or two, and couldn’t stop! This is now my favorite ice cream of all time!! There’s a special sweet balance between the chunks of frozen cherries and giant chunks of frozen chocolate all generously dispersed in mellow vanilla. Every single bite was heaven! But don’t tell my husband! Gotta keep him on his toes!"
14_bj,Cherry Garcia®,"Our euphorically edible tribute to guitarist Jerry Garcia & Grateful Dead fans everywhere, it’s the first ice cream named for a rock legend and the most famous of our fan-suggested flavors.",4.4,153,5,7,0,"This is my all time favorite ice cream and flavor. For many years we lived in an area that had roadside ice cream stands with homemade icecream. They were absolutely delicious and I enjoyed supporting a local shop, but even having had those flavors I still would choose Cherry Garcia over them all. Its kind of like an old friend, good for the soul. Oh, and the new chocolate cherry Garcia is yummy too!"
